"CNY","EUR","JPY","GBP","CAD","AUD","G_USD"
7.7245,1.3329,118.08,1.9643,1.1577,0.8059,664
7.732,1.3288,118.05,1.9618,1.1605,0.8054,657.4
7.7349,1.3331,118.11,1.9691,1.161,0.8098,664.1
7.733,1.3354,117.84,1.9653,1.1569,0.808,664.41
7.7289,1.3314,116.88,1.9612,1.1592,0.8054,665.55
7.7267,1.3328,118.03,1.9619,1.1584,0.8074,661.5
7.7298,1.3356,117.82,1.9674,1.1543,0.8089,663.79
7.7285,1.3366,117.86,1.9771,1.1566,0.8171,664
7.7305,1.3326,118.93,1.9741,1.159,0.8125,663.95
7.7345,1.3369,118.67,1.9761,1.1588,0.8186,674.35
7.7262,1.3429,118.7,1.971,1.151,0.8192,674.45
7.7325,1.3355,119.27,1.9621,1.1523,0.817,670.75
7.7325,1.3431,119.03,1.9716,1.1472,0.8261,677.9
7.726,1.3432,119.35,1.9752,1.1379,0.8243,677.3
7.7255,1.3487,119.05,1.9792,1.1345,0.829,676.1
7.7212,1.3529,119.25,1.9861,1.1378,0.8329,685.52
7.7277,1.3529,119.67,1.989,1.132,0.8328,690.2
7.733,1.3558,118.91,2.0071,1.1312,0.8365,686.55
7.7224,1.3612,118.45,2.0085,1.1273,0.8372,690.05
7.716,1.3618,118.42,2.0025,1.1293,0.8345,682.95
7.7169,1.3589,118.68,2.0022,1.1236,0.8376,691.95
7.722,1.3577,118.58,2.0004,1.1216,0.8323,689.15
7.7258,1.3639,118.48,2.0019,1.1209,0.8265,683.65
7.7185,1.3644,118.64,2.0018,1.115,0.8334,686.25
7.7263,1.3592,119.49,1.9905,1.1218,0.8259,674.75
7.7211,1.3646,119.53,1.9973,1.116,0.83,681.55
7.705,1.3642,119.41,1.9991,1.1099,0.8303,678.45
7.6955,1.3544,120.01,1.989,1.1064,0.8283,685.65
7.693,1.3527,120.02,1.9934,1.1057,0.8275,680.55
7.6929,1.3478,119.79,1.9778,1.1117,0.8284,665.65
7.6761,1.3522,120.19,1.9813,1.1105,0.8314,670.85
7.68,1.354,120.4,1.979,1.1058,0.832,669.75
7.681,1.3592,120.22,1.9857,1.0989,0.8328,672.05
7.6815,1.3514,120.78,1.977,1.1039,0.8236,662.15
7.668,1.3497,121.24,1.975,1.0995,0.8234,657.65
7.666,1.3508,121.11,1.9747,1.0886,0.8237,661.75
7.6635,1.3461,121.5,1.9705,1.0841,0.8237,663.25
7.652,1.3448,121.52,1.9746,1.0865,0.8191,659.25
7.6525,1.3458,121.57,1.986,1.0831,0.8237,661.85
7.6514,1.343,121.42,1.9844,1.0842,0.8182,654.65
7.6518,1.3447,121.72,1.9842,1.0792,0.8181,656
7.6492,1.3445,121.67,1.9811,1.0735,0.8186,656.85
7.6455,1.3428,121.66,1.9757,1.074,0.8224,653.45
7.645,1.3452,121.73,1.9802,1.0698,0.8278,660.5
7.6461,1.3446,122.02,1.9823,1.0612,0.8322,671.75
7.6465,1.3493,121.69,1.9913,1.0578,0.8344,671.15
7.6416,1.3516,121.34,1.9931,1.0632,0.8372,670.05
7.6345,1.3501,121.05,1.9924,1.0576,0.8401,670.75
7.6465,1.3427,120.92,1.9776,1.0654,0.8416,659.15
7.6545,1.3366,121.71,1.968,1.0602,0.8437,648.85
7.6645,1.3356,121.64,1.9693,1.0597,0.8432,653.65
7.643,1.3301,121.65,1.9739,1.0669,0.8413,647.25
7.6315,1.3311,122.59,1.9728,1.0668,0.8393,651.75
7.6243,1.3307,122.96,1.9695,1.0683,0.8358,651.95
7.6245,1.3378,123.46,1.9747,1.0682,0.8417,655.35
7.6295,1.3414,123.63,1.9831,1.0711,0.8432,656.35
7.617,1.3423,123.36,1.9877,1.0624,0.846,661.45
7.6173,1.3402,123.45,1.9927,1.066,0.8443,654.55
7.6175,1.3387,123.71,1.9919,1.0739,0.847,651.73
7.6245,1.3465,123.78,1.9985,1.0693,0.846,654.3
7.619,1.3462,123.64,1.9977,1.0701,0.846,651
7.6155,1.3457,123.19,1.9982,1.0699,0.8462,640.9
7.6175,1.345,122.78,1.9986,1.0701,0.8373,643.5
7.6145,1.3446,123.17,2.0022,1.0591,0.8456,648.95
7.611,1.3535,123.09,2.0083,1.0644,0.8478,649.65
7.6045,1.363,122.35,2.0179,1.0556,0.8592,657.25
7.5935,1.3608,122.4,2.0166,1.0612,0.8545,653.2
7.5975,1.3595,122.9,2.0112,1.0563,0.8559,649.5
7.5995,1.3623,123.37,2.011,1.0492,0.8576,655.9
7.601,1.3629,123.35,2.0153,1.0486,0.8598,660.4
7.5805,1.3776,121.31,2.0275,1.0534,0.8612,663.3
7.5625,1.3745,122.38,2.0316,1.0553,0.8614,660.65
7.5655,1.3788,122.34,2.0299,1.0451,0.8651,666.8
7.5695,1.3782,121.91,2.0343,1.0475,0.8692,666.9
7.566,1.3772,121.85,2.036,1.0436,0.8715,664.9
7.5615,1.3782,122.15,2.0466,1.0428,0.8723,664.9
7.563,1.3805,121.87,2.0528,1.0434,0.8767,673
7.5625,1.3798,122.05,2.0492,1.043,0.8793,677.5
7.5685,1.3826,121.27,2.0553,1.0466,0.8792,683.4
7.5615,1.38,121.21,2.0579,1.0466,0.8823,681.6
7.562,1.3815,120.05,2.0603,1.0377,0.881,681
7.5555,1.3713,120.53,2.0521,1.0405,0.8832,674.9
7.5651,1.3739,118.16,2.0454,1.0561,0.8688,662.9
7.5595,1.3633,118.6,2.0247,1.0638,0.851,661.2
7.5665,1.3695,119.16,2.0252,1.0657,0.8577,665
7.572,1.3676,118.41,2.0293,1.067,0.8499,664.3
7.5685,1.3673,118.8,2.0315,1.0561,0.8564,666.9
7.5715,1.3703,119.12,2.0368,1.0524,0.8579,665.55
7.5635,1.3773,118.04,2.0384,1.0572,0.854,673
7.5605,1.3794,118.86,2.031,1.05,0.8586,672.01
7.5698,1.3742,118.78,2.0222,1.0545,0.8547,672.4
7.5755,1.3794,119.62,2.0355,1.0481,0.8621,674.8
7.5646,1.3678,118.13,2.0231,1.0578,0.8494,662.1
7.5725,1.3692,118.38,2.0236,1.0534,0.8436,672.8
7.5825,1.3607,118.15,2.0114,1.0539,0.8417,669.5
7.5754,1.3534,117.56,1.9964,1.0674,0.8338,669.2
7.584,1.3421,116.28,1.9858,1.0802,0.818,667.6
7.6025,1.3427,114.48,1.9844,1.0758,0.7952,652.01
7.5945,1.3474,114.35,1.9813,1.0601,0.7983,657.8
7.586,1.3474,114.84,1.9876,1.0543,0.8066,657.11
7.5885,1.3461,114.25,1.9814,1.064,0.8007,657.3
7.6005,1.3548,115.38,1.9933,1.0613,0.8083,660.8
7.5825,1.3563,116.31,2.0053,1.0528,0.8191,660.38
7.5675,1.3678,116.43,2.0143,1.0523,0.8273,668.2
7.558,1.3641,115.67,2.0102,1.0543,0.8258,667.6
7.5552,1.3601,114.14,1.9995,1.0651,0.8135,662.5
7.5465,1.3672,116.12,2.0175,1.0584,0.8225,667.6
7.543,1.363,115.84,2.0131,1.0574,0.8151,665.3
7.5435,1.3628,115.76,2.0163,1.0558,0.8186,673.4
7.5495,1.3604,116.14,2.0137,1.0491,0.8244,681.65
7.5502,1.3648,115.08,2.0195,1.0538,0.8215,681.8
7.5373,1.3689,115.42,2.0234,1.0514,0.8287,695.41
7.5365,1.3766,113.37,2.0301,1.055,0.8261,701
7.5195,1.3805,113.64,2.0274,1.0519,0.8251,703.1
7.5225,1.3836,114.31,2.0322,1.042,0.8336,712.5
7.5207,1.3905,114.16,2.0293,1.0367,0.8412,711.6
7.509,1.3864,114.78,2.0189,1.0362,0.8349,708.3
7.5145,1.3873,115.36,2.0088,1.0305,0.8415,707.6
7.5225,1.3859,115.06,1.9934,1.0275,0.8327,717.9
7.5215,1.3981,116,2.0129,1.0137,0.8515,723.5
7.5115,1.3966,115.88,1.9996,1.0143,0.856,721.4
7.5135,1.4069,114.63,2.0089,1.0015,0.8627,733.26
7.5025,1.4089,115.48,2.0198,1.001,0.8664,731.5
7.5075,1.4078,114.9,2.0214,1.0021,0.8681,730.6
7.5115,1.4148,114.62,2.0183,1.0035,0.8733,731.7
7.5145,1.4129,115.45,2.0157,1.0042,0.8764,728.8
7.513,1.4146,115.56,2.0268,1.0015,0.8795,734.43
7.5045,1.4268,114.79,2.0468,0.9913,0.8879,743.6
7.5031,1.4055,117.37,2.0372,0.986,0.8928,733.3
7.5165,1.4103,117.07,2.0368,0.9814,0.9005,737.9
7.511,1.4141,117.19,2.0418,0.9816,0.8969,741.1
7.5045,1.42,117.3,2.0336,0.9756,0.9008,747.88
7.509,1.4179,117.6,2.0362,0.9717,0.9043,749.1
7.5275,1.4213,117.43,2.0428,0.976,0.9002,759.4
7.5175,1.4172,116.86,2.0323,0.9789,0.8889,760.5
7.5155,1.4216,116.58,2.0411,0.9738,0.8916,754.82
7.5105,1.4286,115.54,2.0426,0.9735,0.8946,768.2
7.508,1.4294,114.58,2.0512,0.9656,0.8916,765.2
7.509,1.4178,114.47,2.0313,0.978,0.887,754.2
7.502,1.4262,114.72,2.0509,0.9656,0.8976,759.8
7.4933,1.4265,114.14,2.0497,0.968,0.9029,763.95
7.4815,1.4322,114.16,2.0512,0.9662,0.9087,769.3
7.4865,1.4396,114.17,2.0528,0.9616,0.9189,785.2
7.4745,1.4423,114.6,2.0629,0.9527,0.9228,791.8
7.47,1.444,114.64,2.0677,0.9527,0.919,782.1
7.471,1.4476,115.28,2.0809,0.9428,0.9314,796.59
7.46,1.442,114.52,2.0781,0.9512,0.9121,787.3
7.454,1.4514,114.78,2.0893,0.934,0.9231,807
7.4535,1.4467,114.51,2.0802,0.9332,0.9207,806.5
7.4535,1.4556,114.72,2.0875,0.9202,0.9287,825
7.442,1.4638,112.72,2.1018,0.93,0.9275,831.09
7.4205,1.4674,112.65,2.1071,0.935,0.9274,833.59
7.41,1.4671,111.06,2.0908,0.9401,0.9156,832
7.4105,1.453,109.4,2.053,0.9684,0.8775,793.5
7.432,1.4604,110.93,2.0709,0.9596,0.8959,802
7.4245,1.4644,111.21,2.0507,0.9671,0.8951,811.95
7.4215,1.461,110.28,2.0447,0.9849,0.8853,788.45
7.423,1.4656,110.76,2.0512,0.9742,0.8898,786.3
7.4245,1.4664,109.76,2.0496,0.9844,0.8837,781.75
7.4243,1.4834,109.98,2.0664,0.979,0.8928,803.2
7.4105,1.4865,108.53,2.0664,0.987,0.8714,800.32
7.3982,1.4835,108.18,2.061,0.9891,0.8753,823.8
7.3964,1.487,107.39,2.0714,0.9893,0.8706,824.6
7.3867,1.4823,109.01,2.0685,0.9961,0.8772,812.59
7.3945,1.484,110.02,2.0822,0.985,0.8895,804.83
7.3815,1.4741,109.92,2.0613,0.9979,0.8812,793.07
7.3965,1.4638,111.14,2.0569,1.0005,0.8821,783.75
7.402,1.4665,110.47,2.0666,1.0001,0.8804,794.3
7.398,1.4762,109.79,2.0587,1.011,0.8735,801.7
7.393,1.4608,110.9,2.0261,1.0117,0.8697,795.15
7.413,1.4633,111.29,2.0277,1.0078,0.8784,802.42
7.4025,1.4653,111.68,2.0316,1.004,0.8775,794.8
7.395,1.4713,111.69,2.0465,1.0067,0.8856,808.53
7.38,1.4654,110.64,2.0344,1.0141,0.873,796.98
7.373,1.4702,112.21,2.0467,1.0121,0.883,813.48
7.365,1.4634,112.18,2.0412,1.0205,0.8757,797.62
7.3695,1.4422,113.38,2.0154,1.0183,0.8622,794.49
7.3785,1.44,112.91,2.0205,1.0054,0.857,793.35
7.3845,1.4416,113.36,2.0144,1.0053,0.8605,802.88
7.3765,1.438,113.42,1.9978,1.0022,0.8589,802.19
7.368,1.4328,113.09,1.9836,1.0009,0.8583,796.38
7.3635,1.4359,114.03,1.9832,0.9919,0.8667,811.72
7.3475,1.4393,114.24,1.9769,0.9835,0.871,811.8
7.3444,1.4484,114.3,1.9835,0.9811,0.8738,824.5
7.3175,1.4624,113.67,1.9956,0.9807,0.8777,825.58
7.3036,1.4712,112.79,1.9923,0.9812,0.8733,840.5
7.2934,1.4722,109.62,1.9813,0.9934,0.8837,857.55
7.2725,1.4748,109.28,1.9704,0.9893,0.88,864.93
7.2725,1.4772,108.45,1.9725,1.0011,0.8727,859.6
7.269,1.4695,109.16,1.9696,1.0045,0.8732,858.16
7.2643,1.4706,108.91,1.9727,1.0071,0.8785,878.16
7.2625,1.4657,110.01,1.9584,1.01,0.8832,878.8
7.271,1.4806,109.31,1.9613,1.009,0.8952,893.3
7.2615,1.4784,108.87,1.957,1.0199,0.8907,895.4
7.25,1.4865,108.16,1.956,1.0169,0.8995,904.13
7.2417,1.4801,106.76,1.9624,1.017,0.8811,888.1
7.2319,1.4652,107.61,1.9634,1.0256,0.8797,877.03
7.2482,1.464,106.59,1.9709,1.0288,0.8762,877.76
7.242,1.4621,106.6,1.9551,1.0274,0.8778,883.17
7.2382,1.4629,106.47,1.9611,1.0292,0.8681,892.34
7.2318,1.4629,106.7,1.9556,1.0234,0.8729,890.32
7.22,1.4756,107.14,1.9765,1.0034,0.8817,912.85
7.2102,1.4676,107.01,1.9812,1.0055,0.8796,913.95
7.1963,1.4782,106.89,1.9837,1.0042,0.8885,928.97
7.1945,1.4775,107.08,1.9892,0.9979,0.8894,923.76
7.1895,1.486,106.27,1.9878,0.9931,0.8943,929.4
7.1818,1.4858,106.41,1.9868,1.0026,0.8953,925.99
7.1815,1.4804,106.42,1.9676,0.9934,0.9044,905.48
7.1915,1.4827,106.67,1.9734,0.9931,0.9076,903.58
7.1835,1.4644,106.78,1.964,1.0069,0.8972,888.17
7.1973,1.4569,108.31,1.963,0.9966,0.8957,906.6
7.188,1.4636,107.84,1.9686,0.9997,0.9015,908.2
7.178,1.4678,107.69,1.9604,1.0089,0.9071,902.5
7.1485,1.4727,107.73,1.9477,1.0172,0.9185,927.8
7.1425,1.471,108.13,1.9419,1.0122,0.9182,944.1
7.1395,1.4809,107.38,1.9629,1.011,0.9188,946.1
7.1418,1.4823,106.92,1.9685,1.0152,0.921,945.2
7.1505,1.4829,108.05,1.9671,0.9962,0.9265,939.6
7.1555,1.4972,107.3,1.9867,0.9822,0.9337,948.15
7.14,1.5122,106.44,1.9817,0.9807,0.9412,957.84
7.11,1.5196,105.31,1.989,0.975,0.9485,970.74
7.1115,1.5189,103.94,1.9877,0.9824,0.932,974.17
7.1035,1.5204,103.43,1.9831,0.9899,0.9396,983.7
7.106,1.5215,103.33,1.9862,0.9931,0.9276,964.01
7.1075,1.5262,104.02,1.9923,0.9842,0.9333,989.8
7.1045,1.5387,102.63,2.0103,0.9849,0.9258,978.99
7.111,1.5347,102.55,2.0144,0.9914,0.9261,973.2
7.106,1.5351,101.71,2.0068,0.996,0.9165,972.84
7.1027,1.5337,103.42,2.007,0.9915,0.93,973.3
7.101,1.556,101.34,2.0275,0.9894,0.9338,982.93
7.09,1.5624,100.43,2.0324,0.9826,0.9449,994.83
7.0902,1.5673,99.25,2.0215,0.9858,0.937,1002.95
7.083,1.5731,97.22,1.999,0.9983,0.9187,1002.7
7.0785,1.562,100.07,2.0078,0.9918,0.929,982.24
7.0666,1.5644,98.57,1.9828,1.0136,0.9119,944.2
7.05,1.5428,99.29,1.9861,1.0244,0.8993,910.2
7.055,1.543,100.54,1.987,1.0169,0.9066,915.3
7.0514,1.5627,99.96,2.0042,1.0176,0.9173,938.78
7.029,1.5842,98.99,2.0069,1.0177,0.9211,954.17
7.0105,1.5777,99.66,2.0061,1.0179,0.9183,947.2
7.0115,1.58,99.12,1.9952,1.0224,0.9176,931.05
7.012,1.5761,99.9,1.9831,1.0256,0.9135,916.88
7.0116,1.5618,101.77,1.977,1.0224,0.9073,882.7
7.0185,1.5689,102.29,1.9886,1.0143,0.9139,904.35
7.015,1.5682,102.24,1.9958,1.0042,0.9146,902.9
7.001,1.5703,102.36,1.9882,1.0137,0.9249,920
7.0008,1.5702,102.53,1.9681,1.0137,0.9308,914.9
7.0017,1.5833,101.66,1.975,1.0188,0.9286,934
6.9916,1.5741,101.74,1.9714,1.0193,0.9316,928.99
7.006,1.5805,100.95,1.9704,1.0232,0.9275,925.3
6.999,1.5836,101.06,1.9769,1.0183,0.9267,924.45
6.9915,1.579,101.83,1.9624,1.0178,0.9263,927.91
6.9918,1.594,101.78,1.9728,1.0007,0.9393,944.59
6.9838,1.5893,102.51,1.9894,1.0106,0.9356,938.8
6.9935,1.5817,103.68,1.9947,1.0049,0.9341,917.09
6.9996,1.5904,103.21,1.9792,1.0058,0.9424,916.74
6.988,1.5998,102.85,1.9954,1.0072,0.9447,915.9
6.98,1.5884,103.41,1.9787,1.0169,0.9471,904.25
6.985,1.5679,104.31,1.972,1.0143,0.9392,886.13
7.0095,1.5623,104.4,1.9838,1.0138,0.9335,886.3
7.002,1.5653,104.2,1.9908,1.0134,0.938,893.26
6.9845,1.5565,104.07,1.9696,1.013,0.9325,870.5
6.987,1.5618,103.96,1.9873,1.0061,0.9429,877.55
6.9879,1.5498,104.92,1.9725,1.0122,0.9463,874.2
6.9868,1.553,104.7,1.9733,1.0026,0.9497,876.4
6.9885,1.5395,104.67,1.9538,1.0096,0.9418,868.75
7.0047,1.5403,103.74,1.9548,1.0172,0.943,881.85
6.9876,1.5481,102.96,1.9522,1.0055,0.9428,884.85
6.9877,1.5541,103.84,1.9567,1.0053,0.9468,882.68
6.9884,1.5468,104.72,1.9453,1.0036,0.9396,866.95
7.0022,1.5479,105.04,1.9467,1.0024,0.9331,864
6.9943,1.5442,104.7,1.9479,0.9999,0.9396,881.65
6.99,1.5582,104.1,1.9553,0.9996,0.9546,902.4
6.97,1.5517,104.31,1.9486,0.9914,0.9528,905.2
6.9725,1.5652,103.62,1.9672,0.9915,0.9582,919.25
6.9592,1.5795,102.99,1.9719,0.9827,0.963,932.55
6.942,1.5723,104.12,1.9797,0.9848,0.9564,921.85
6.9412,1.5764,103.3,1.9795,0.9893,0.9593,925.1
6.9485,1.5676,104.04,1.9742,0.993,0.9596,906.45
6.9439,1.5647,104.67,1.98,0.9895,0.9621,900.85
6.9377,1.5513,105.55,1.9756,0.9889,0.9551,877.9
6.94,1.5552,105.5,1.9823,0.9932,0.9557,886.5
6.9325,1.5538,104.41,1.9656,1.0014,0.9552,891.42
6.925,1.5433,105.14,1.9618,1.0093,0.9509,880.55
6.939,1.5424,105.25,1.9538,1.0167,0.9561,880.9
6.946,1.5581,105.94,1.9575,1.0171,0.9574,877.2
6.923,1.5769,104.96,1.9697,1.019,0.9624,902.25
6.9194,1.5454,107.36,1.9535,1.0215,0.9458,867
6.9179,1.5557,106.81,1.9634,1.0199,0.9474,880.35
6.907,1.5449,107.86,1.9455,1.0232,0.9356,868.2
6.9018,1.5378,108.2,1.9468,1.0289,0.9382,871.55
6.9004,1.5467,108.18,1.963,1.0241,0.9402,882.4
6.8913,1.5506,107.96,1.9562,1.0189,0.9435,882.75
6.8821,1.5527,107.83,1.9586,1.0173,0.946,894.35
6.877,1.5502,107.93,1.9721,1.0146,0.9497,898.47
6.8796,1.5607,107.32,1.9752,1.016,0.9533,902.3
6.874,1.5513,107.85,1.9648,1.0155,0.9516,883.8
6.87,1.5569,107.83,1.9707,1.0119,0.9564,889.6
6.8648,1.5666,107.87,1.9741,1.0092,0.9585,886.38
6.8652,1.575,106.85,1.9885,1.0132,0.955,917.3
6.8615,1.5793,106.13,1.9948,1.0105,0.9608,927.8
6.8543,1.5754,106.07,1.9933,1.0204,0.9582,925.4
6.8561,1.5794,106.03,1.9952,1.0212,0.9552,939.63
6.853,1.589,105.83,1.9936,1.011,0.9623,945.15
6.851,1.5696,106.77,1.9826,1.0181,0.9596,934.45
6.8658,1.5723,107.13,1.9755,1.0169,0.9558,925.85
6.8576,1.5667,107.43,1.9692,1.0187,0.9532,919.63
6.8598,1.5737,106.8,1.9832,1.0116,0.9554,928.57
6.8428,1.5784,107.05,1.9772,1.0084,0.9612,947.66
6.834,1.5937,106.28,1.9884,1.009,0.9662,964.2
6.8449,1.5904,106.18,1.9946,1.0065,0.9714,972.6
6.8211,1.5911,104.63,2.0047,1.0012,0.9784,977.5
6.8108,1.5819,105.09,1.998,1.0011,0.9739,959.95
6.8208,1.5858,106.16,1.9993,1.0049,0.973,957.43
6.8167,1.5846,106.94,1.9986,1.0055,0.9704,955
6.829,1.5924,106.44,2.0027,0.9995,0.9766,965.55
6.8212,1.579,107.29,1.9912,1.0073,0.9714,946.4
6.829,1.5684,107.91,1.9972,1.0114,0.9604,920.85
6.8284,1.5676,107.39,1.9863,1.0152,0.9583,928.05
6.818,1.5708,107.82,1.9914,1.0195,0.9561,929.85
6.835,1.5737,107.49,1.9943,1.0221,0.957,930.63
6.8254,1.5583,108.15,1.9798,1.0237,0.9523,918.9
6.825,1.5576,108.07,1.9813,1.023,0.9443,906.1
6.831,1.5597,107.83,1.9831,1.0231,0.9413,914.07
6.842,1.5564,107.68,1.975,1.027,0.9291,910.95
6.8515,1.5573,108.2,1.961,1.0365,0.9294,894.8
6.855,1.545,108.29,1.9528,1.0426,0.9156,874.4
6.8482,1.5413,109.59,1.9471,1.0478,0.9088,879.8
6.8622,1.5324,109.33,1.9432,1.0526,0.9049,873.05
6.857,1.5005,110.17,1.9209,1.0665,0.8884,856.6
6.8572,1.4892,110.12,1.9101,1.0691,0.8817,823.85
6.8654,1.4913,109.29,1.8956,1.0645,0.8708,812.32
6.857,1.4922,109.49,1.8691,1.0621,0.8749,826.8
6.8625,1.4801,109.78,1.8683,1.0648,0.8698,806.63
6.8695,1.4687,110.49,1.8658,1.059,0.8661,787.7
6.8705,1.4678,110.13,1.8622,1.0647,0.8682,800.07
6.8594,1.478,109.66,1.8665,1.0606,0.8718,814.2
6.8546,1.4743,109.81,1.861,1.0601,0.8725,813.67
6.8437,1.4896,108.47,1.8774,1.0442,0.8794,837
6.8339,1.479,110.09,1.8527,1.0468,0.8653,823.05
6.8482,1.4752,109.32,1.8524,1.0504,0.8634,821.95
6.8473,1.4642,109.65,1.838,1.0481,0.8542,824.9
6.837,1.4713,109.52,1.834,1.0472,0.8583,826.9
6.8282,1.4697,109.43,1.8284,1.0512,0.8618,834.05
6.8482,1.4671,108.77,1.821,1.0635,0.8577,831.15
6.8325,1.4516,108.59,1.783,1.067,0.8367,805.35
6.8429,1.4491,108.22,1.7746,1.0611,0.8354,801.3
6.8355,1.424,106.5,1.7593,1.0711,0.8145,796.45
6.8422,1.4267,107.71,1.7659,1.0621,0.8158,803.5
6.8369,1.4118,108.14,1.7578,1.0661,0.8144,802.3
6.8381,1.4105,106.83,1.7583,1.072,0.7986,777.25
6.838,1.3954,107.75,1.7481,1.0739,0.7962,752.45
6.8482,1.4017,107.14,1.7582,1.0738,0.8072,746.47
6.837,1.4222,107.93,1.7937,1.0598,0.8234,765.5
6.849,1.4101,105.61,1.7809,1.0712,0.7948,779.75
6.837,1.4324,104.34,1.8141,1.071,0.7855,863.85
6.834,1.4325,105.54,1.8154,1.058,0.8035,850.84
6.8345,1.4462,107.43,1.8312,1.0468,0.8338,873.55
6.8306,1.4797,105.43,1.8578,1.035,0.8432,897
6.8114,1.4669,105.8,1.853,1.0377,0.8335,892.15
6.8233,1.4614,106.18,1.8468,1.0384,0.8328,882.63
6.8196,1.4615,106.46,1.8384,1.033,0.8343,877.9
6.8431,1.4611,106,1.8449,1.0335,0.8308,878.75
6.8426,1.3484,101.51,1.7426,1.1039,0.71,859.75
6.8132,1.3627,101.51,1.7523,1.1037,0.713,887.1
6.8131,1.363,99.1,1.7277,1.1258,0.6715,907.62
6.8198,1.3596,99.65,1.7093,1.1477,0.6875,913.25
6.8345,1.341,100.65,1.7044,1.1728,0.643,849.85
6.8345,1.3595,101.99,1.7408,1.1461,0.6974,833.05
6.8307,1.3617,102.23,1.7413,1.1616,0.7001,836.7
6.8307,1.3461,99.85,1.714,1.1909,0.6538,846.9
6.8332,1.3481,101.67,1.7316,1.179,0.689,804.6
6.834,1.3408,101.62,1.7287,1.1829,0.6884,783.35
6.8294,1.3327,102.14,1.7152,1.1925,0.7027,796.9
6.8335,1.3053,100.33,1.6693,1.2131,0.6755,771.65
6.8345,1.2825,97.9,1.6241,1.2553,0.6713,730.45
6.8354,1.2975,97.96,1.6309,1.2437,0.6746,721.45
6.8432,1.2621,94.28,1.5913,1.2776,0.6219,734.75
6.8518,1.2471,92.77,1.5553,1.297,0.6022,730.8
6.838,1.2776,99.13,1.5992,1.2706,0.6513,746.95
6.841,1.2971,97.37,1.6396,1.2207,0.6676,754.95
6.838,1.2863,98.57,1.6358,1.2014,0.6745,738.13
6.839,1.273,98.44,1.6073,1.2121,0.6673,724.55
6.8373,1.2644,99.12,1.5822,1.181,0.6764,723.45
6.8353,1.2976,99.71,1.5948,1.1493,0.698,763.25
6.8282,1.2964,97.89,1.5911,1.1691,0.682,740.35
6.8223,1.2713,97.74,1.5623,1.1973,0.6652,732.85
6.8255,1.2717,98.2,1.5644,1.189,0.6738,736.65
6.8258,1.2748,97.99,1.5606,1.1941,0.6696,746.2
6.8204,1.2518,97.64,1.5383,1.2076,0.6569,731.7
6.8291,1.2504,95,1.4966,1.2376,0.6403,712.3
6.8283,1.2763,97.71,1.4835,1.211,0.666,736.5
6.8236,1.2601,97.09,1.4736,1.2352,0.6474,742.1
6.8265,1.2632,96.26,1.4951,1.2293,0.646,737.92
6.8239,1.2636,96.89,1.4976,1.232,0.6515,738.15
6.8295,1.2487,95.68,1.4951,1.2539,0.6364,734.55
6.834,1.2452,93.72,1.4727,1.2958,0.6104,745.06
6.8302,1.2583,95.89,1.4918,1.2682,0.6317,800.4
6.8249,1.2947,97.29,1.5179,1.232,0.6536,821.65
6.822,1.3063,95.24,1.5473,1.2248,0.6495,821.05
6.8282,1.288,95.65,1.5323,1.2332,0.6518,812.9
6.8254,1.2695,95.57,1.5375,1.2393,0.6543,818.05
6.8842,1.2605,93.18,1.4884,1.2468,0.6404,768.95
6.8786,1.2714,93.18,1.4904,1.2475,0.6427,782.35
6.8746,1.2717,93.28,1.4785,1.2526,0.6487,773.95
6.8817,1.278,92.25,1.468,1.2764,0.6442,767
6.8745,1.2732,92.67,1.4696,1.2709,0.6466,756.45
6.877,1.296,92.81,1.4916,1.2503,0.6646,772.7
6.873,1.292,92.16,1.4755,1.2629,0.6586,776.95
6.864,1.3018,92.75,1.4778,1.2574,0.6558,810.6
6.8513,1.3351,91.42,1.5024,1.2355,0.6712,821.35
6.842,1.3367,91.11,1.4952,1.2477,0.6642,822.35
6.848,1.3687,90.64,1.5304,1.2335,0.6684,838.45
6.8448,1.401,89.08,1.5579,1.2029,0.6941,858.1
6.835,1.442,87.22,1.5535,1.1913,0.7038,867.9
6.8341,1.425,89.42,1.5016,1.2039,0.6866,852.91
6.844,1.3908,89.38,1.4929,1.2165,0.6802,838.28
6.851,1.3935,90.25,1.4822,1.2212,0.6839,848.05
6.848,1.393,90.97,1.4724,1.2191,0.6803,840.2
6.8355,1.3968,90.71,1.4684,1.2091,0.6824,848
6.8409,1.4023,90.78,1.4587,1.2217,0.6843,869.3
6.8447,1.3929,90.68,1.439,1.2202,0.6851,880.3
6.8295,1.4057,90.31,1.4408,1.2171,0.6916,873.7
6.8225,1.3947,90.94,1.456,1.2174,0.7093,882.05
6.83,1.3631,93.31,1.4696,1.1886,0.717,859.5
6.836,1.3532,93.64,1.4916,1.1845,0.7231,863.9
6.8328,1.3642,92.62,1.5098,1.194,0.7124,842.95
6.834,1.3702,91.18,1.5217,1.1796,0.7121,857.4
6.835,1.3459,90.3,1.5161,1.187,0.7041,854.2
6.8362,1.3358,89.2,1.4818,1.2165,0.6815,820.85
6.8341,1.3181,89.38,1.4502,1.2239,0.6646,822
6.8345,1.3192,89.03,1.461,1.2489,0.6611,811.7
6.8363,1.312,89.81,1.4639,1.2525,0.6629,817.8
6.8369,1.3267,90.65,1.4724,1.2452,0.6725,843.15
